data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2002-04-03,Rio Claro,72.2,0,9.8616,0.3,0.4,193.9
2002-04-02,Cantareira,60.1,0,466.11822,0,0,93.8
2002-04-02,Alto Tietê,56.4,0,217.37541,0,0,96.3
2002-04-02,Guarapiranga,63.3,-0.3,113.83841,0,0,71.6
2002-04-02,Cotia,84.9,0.3,13.99833,0,0,86.5
2002-04-02,Rio Grande,96.8,-0.3,109.53069,0,0,106
2002-04-02,Rio Claro,72.2,0.2,9.8616,0.1,0.1,193.9
2002-04-01,Cantareira,60.1,0.1,465.92519,0,0,93.8
2002-04-01,Alto Tietê,56.4,-0.2,217.4921,0,0,96.3
2002-04-01,Guarapiranga,63.6,-0.3,114.3774,0,0,71.6
2002-04-01,Cotia,84.6,-2.9,13.96436,0,0,86.5
2002-04-01,Rio Grande,97.1,-0.2,109.90711,0,0,106
2002-04-01,Rio Claro,72,0,9.84611,0,0,193.9
2002-03-31,Cantareira,60,0.1,465.36162,0,142.5,197.3
2002-03-31,Alto Tietê,56.6,0,218.01704,0,224.5,171.6
2002-03-31,Guarapiranga,63.9,-0.3,114.91756,0,192.8,150.5
2002-03-31,Cotia,87.5,0.1,12.30074,0,195.2,151.8
2002-03-31,Rio Grande,97.3,-0.3,110.09562,0,154.6,189.3
2002-03-31,Rio Claro,72,0.1,9.84611,0.2,174,243.9
2002-03-30,Cantareira,59.9,0.2,464.76885,0,142.5,197.3
2002-03-30,Alto Tietê,56.6,-0.1,218.34197,0,224.5,171.6
2002-03-30,Guarapiranga,64.2,-0.3,115.45889,0,192.8,150.5
2002-03-30,Cotia,87.4,0.2,12.27637,0,195.2,151.8
2002-03-30,Rio Grande,97.6,-0.4,110.47323,0,154.6,189.3
2002-03-30,Rio Claro,71.9,0,9.83064,0.1,173.8,243.9
2002-03-29,Cantareira,59.7,0.3,462.82655,0,142.5,197.3
2002-03-29,Alto Tietê,56.7,-0.1,218.72911,0,224.5,171.6
2002-03-29,Guarapiranga,64.5,0.5,116.00141,20.6,192.8,150.5
2002-03-29,Cotia,87.2,0,12.25201,0,195.2,151.8
2002-03-29,Rio Grande,98,-0.3,110.85163,0.1,154.6,189.3
2002-03-29,Rio Claro,71.9,0.2,9.83064,0.1,173.7,243.9
2002-03-28,Cantareira,59.4,0.4,460.82836,15.2,142.5,197.3
2002-03-28,Alto Tietê,56.8,-0.1,219.08882,5.1,224.5,171.6
2002-03-28,Guarapiranga,64,0.9,115.18808,29.4,172.2,150.5
2002-03-28,Cotia,87.2,0.4,12.25201,3,195.2,151.8
2002-03-28,Rio Grande,98.3,-0.2,111.23083,0.1,154.5,189.3
2002-03-28,Rio Claro,71.7,0,9.79975,0.5,173.6,243.9
2002-03-27,Cantareira,59,0.4,457.76097,0,127.3,197.3
2002-03-27,Alto Tietê,56.9,0.1,219.15504,0,219.4,171.6
2002-03-27,Guarapiranga,63.1,0.7,113.56936,0,142.8,150.5
2002-03-27,Cotia,86.8,0.5,12.20335,0,192.2,151.8
2002-03-27,Rio Grande,98.5,-0.3,111.42073,0,154.4,189.3
2002-03-27,Rio Claro,71.7,0.1,9.79975,0,173.1,243.9
2002-03-26,Cantareira,58.6,0.5,454.89454,1.8,127.3,197.3
2002-03-26,Alto Tietê,56.8,0.2,219.04079,0,219.4,171.6
2002-03-26,Guarapiranga,62.4,1,112.22853,0,142.8,150.5
2002-03-26,Cotia,86.3,1,12.13051,0,192.2,151.8
2002-03-26,Rio Grande,98.8,0.3,111.80112,0,154.4,189.3
2002-03-26,Rio Claro,71.6,0.2,9.78433,2.9,173.1,243.9
2002-03-25,Cantareira,58.1,0.7,450.86461,43,125.5,197.3
2002-03-25,Alto Tietê,56.6,0.3,218.21109,27.6,219.4,171.6
2002-03-25,Guarapiranga,61.4,0.6,110.3637,63.4,142.8,150.5
2002-03-25,Cotia,85.3,3.1,11.98533,76.1,192.2,151.8
2002-03-25,Rio Grande,98.5,2.4,111.42073,97.3,154.4,189.3
2002-03-25,Rio Claro,71.4,0.3,9.75355,14.6,170.2,243.9
2002-03-24,Cantareira,57.4,0,445.47609,0,82.5,197.3
2002-03-24,Alto Tietê,56.3,0,216.91643,0,191.8,171.6
2002-03-24,Guarapiranga,60.8,1.6,109.30456,0,79.4,150.5
2002-03-24,Cotia,82.2,0,11.55384,1,116.1,151.8
2002-03-24,Rio Grande,96.1,-0.2,108.78021,0,57.1,189.3
2002-03-24,Rio Claro,71.1,0.1,9.72284,0,155.6,243.9
2002-03-23,Cantareira,57.4,0.1,445.21259,0,82.5,197.3
2002-03-23,Alto Tietê,56.3,0.1,217.16491,0,191.8,171.6
2002-03-23,Guarapiranga,59.2,0,106.41615,0,79.4,150.5
2002-03-23,Cotia,82.2,0.2,11.55384,0,115.1,151.8
2002-03-23,Rio Grande,96.3,0,108.96753,0,57.1,189.3
2002-03-23,Rio Claro,71,0.1,9.70751,0,155.6,243.9
2002-03-22,Cantareira,57.3,0.1,444.65493,0.2,82.5,197.3
2002-03-22,Alto Tietê,56.2,0,216.80481,1,191.8,171.6
2002-03-22,Guarapiranga,59.2,0,106.41615,1,79.4,150.5
2002-03-22,Cotia,82,0.3,11.53005,1.8,115.1,151.8
2002-03-22,Rio Grande,96.3,0.6,108.96753,1.4,57.1,189.3
2002-03-22,Rio Claro,70.9,0.8,9.6922,5.3,155.6,243.9
2002-03-21,Cantareira,57.2,0.1,443.66663,8,82.3,197.3
2002-03-21,Alto Tietê,56.2,0,216.82118,15.7,190.9,171.6
2002-03-21,Guarapiranga,59.2,-0.1,106.41615,7.6,78.4,150.5
2002-03-21,Cotia,81.7,0.5,11.48252,21.2,113.3,151.8
2002-03-21,Rio Grande,95.7,0.2,108.21942,23.3,55.7,189.3
2002-03-21,Rio Claro,70.1,3.2,9.58551,37.5,150.3,243.9
2002-03-20,Cantareira,57.1,0.2,442.88299,0,74.3,197.3
2002-03-20,Alto Tietê,56.2,-0.1,216.63635,0,175.2,171.6
2002-03-20,Guarapiranga,59.3,-0.2,106.67727,0,70.8,150.5
2002-03-20,Cotia,81.2,0,11.41137,0,92.1,151.8
2002-03-20,Rio Grande,95.5,-0.2,108.03289,0,32.4,189.3
2002-03-20,Rio Claro,66.9,0,9.13804,0,112.8,243.9
2002-03-19,Cantareira,56.9,0.1,441.76422,1,74.3,197.3
2002-03-19,Alto Tietê,56.3,0,216.91539,4.5,175.2,171.6
2002-03-19,Guarapiranga,59.5,0.2,106.93867,37,70.8,150.5
2002-03-19,Cotia,81.2,-0.2,11.41137,0,92.1,151.8
2002-03-19,Rio Grande,95.7,-0.1,108.21942,1,32.4,189.3
2002-03-19,Rio Claro,66.9,0.4,9.13804,19,112.8,243.9
2002-03-18,Cantareira,56.8,0.1,440.45754,0.1,73.4,197.3
2002-03-18,Alto Tietê,56.3,-0.1,217.03245,1.8,170.7,171.6
2002-03-18,Guarapiranga,59.3,-0.3,106.67727,0,33.8,150.5
2002-03-18,Cotia,81.4,-0.1,11.43507,0,92.1,151.8
2002-03-18,Rio Grande,95.8,-0.3,108.40616,0,31.4,189.3
2002-03-18,Rio Claro,66.5,0,9.09415,0,93.8,243.9
2002-03-17,Cantareira,56.7,0.2,439.69384,13.5,73.3,197.3
2002-03-17,Alto Tietê,56.4,0,217.30045,0.1,168.9,171.6
2002-03-17,Guarapiranga,59.6,-0.1,107.20038,0,33.8,150.5
2002-03-17,Cotia,81.5,0,11.45879,0,92.1,151.8
2002-03-17,Rio Grande,96.1,-0.2,108.78021,0,31.4,189.3
2002-03-17,Rio Claro,66.5,0.1,9.09415,0.1,93.8,243.9
2002-03-16,Cantareira,56.5,0.1,438.68931,0.8,59.8,197.3
2002-03-16,Alto Tietê,56.4,0,217.57214,10.6,168.8,171.6
2002-03-16,Guarapiranga,59.7,-0.2,107.46237,0,33.8,150.5
2002-03-16,Cotia,81.5,0.1,11.45879,0,92.1,151.8
2002-03-16,Rio Grande,96.3,-0.2,108.96753,0,31.4,189.3
2002-03-16,Rio Claro,66.4,0.1,9.07956,0.4,93.7,243.9
2002-03-15,Cantareira,56.4,0.3,437.19103,5,59,197.3
2002-03-15,Alto Tietê,56.4,0,217.31713,0,158.2,171.6
2002-03-15,Guarapiranga,59.9,-0.1,107.72466,0,33.8,150.5
2002-03-15,Cotia,81.4,0.2,11.43507,4.5,92.1,151.8
2002-03-15,Rio Grande,96.5,-0.1,109.15505,0.3,31.4,189.3
2002-03-15,Rio Claro,66.3,0.1,9.06498,0,93.3,243.9
2002-03-14,Cantareira,56.1,0.1,435.06248,3.3,54,197.3
2002-03-14,Alto Tietê,56.4,-0.1,217.49715,0,158.2,171.6
2002-03-14,Guarapiranga,60,-0.2,107.98724,10,33.8,150.5
2002-03-14,Cotia,81.2,-0.2,11.41137,1.6,87.6,151.8
2002-03-14,Rio Grande,96.6,-0.2,109.34277,0.3,31.1,189.3
2002-03-14,Rio Claro,66.2,0.1,9.05042,3,93.3,243.9
2002-03-13,Cantareira,56,0,434.76551,0,50.7,197.3
2002-03-13,Alto Tietê,56.5,-0.1,217.97941,0.1,158.2,171.6
2002-03-13,Guarapiranga,60.2,-0.3,108.25012,0,23.8,150.5
2002-03-13,Cotia,81.4,0,11.43507,0,86,151.8
2002-03-13,Rio Grande,96.8,-0.3,109.53069,0,30.8,189.3
2002-03-13,Rio Claro,66.1,0.1,9.03588,0,90.3,243.9
2002-03-12,Cantareira,56,0.1,434.16795,0,50.7,197.3
2002-03-12,Alto Tietê,56.6,0,218.26215,0,158.1,171.6
2002-03-12,Guarapiranga,60.5,-0.3,108.77675,0,23.8,150.5
2002-03-12,Cotia,81.4,0,11.43507,0,86,151.8
2002-03-12,Rio Grande,97.1,-0.4,109.90711,0,30.8,189.3
2002-03-12,Rio Claro,66,0.1,9.02135,0.8,90.3,243.9
2002-03-11,Cantareira,55.9,0.1,433.82427,0,50.7,197.3
2002-03-11,Alto Tietê,56.6,0,218.20532,0.1,158.1,171.6
2002-03-11,Guarapiranga,60.8,-0.1,109.30456,0,23.8,150.5
2002-03-11,Cotia,81.4,0,11.43507,0,86,151.8
2002-03-11,Rio Grande,97.5,-0.3,110.28432,0,30.8,189.3
2002-03-11,Rio Claro,65.9,0.1,9.00684,0,89.5,243.9
2002-03-10,Cantareira,55.8,0.2,432.80415,0,50.7,197.3
2002-03-10,Alto Tietê,56.6,0.4,217.99579,0.1,158.1,171.6
2002-03-10,Guarapiranga,60.9,-0.2,109.5689,0,23.8,150.5
2002-03-10,Cotia,81.4,0.2,11.43507,0,86,151.8
2002-03-10,Rio Grande,97.8,-0.3,110.66233,0,30.8,189.3
2002-03-10,Rio Claro,65.8,0.1,8.99235,1.5,89.5,243.9
2002-03-09,Cantareira,55.6,0.4,431.61164,10.5,50.7,197.3
2002-03-09,Alto Tietê,56.2,0.7,216.75155,0.9,158,171.6
2002-03-09,Guarapiranga,61.1,0,109.83354,12,23.8,150.5
2002-03-09,Cotia,81.2,0.5,11.41137,11.5,86,151.8
2002-03-09,Rio Grande,98.1,0,111.04113,0,30.8,189.3
2002-03-09,Rio Claro,65.7,0.1,8.97788,0,88,243.9
2002-03-08,Cantareira,55.2,0.2,428.50982,3.5,40.2,197.3
2002-03-08,Alto Tietê,55.5,0.5,213.97213,30.6,157.1,171.6
2002-03-08,Guarapiranga,61.1,0,109.83354,0,11.8,150.5
2002-03-08,Cotia,80.7,0.3,11.3404,0,74.5,151.8
2002-03-08,Rio Grande,98.1,0.1,111.04113,0,30.8,189.3
2002-03-08,Rio Claro,65.6,0.2,8.96342,0,88,243.9
2002-03-07,Cantareira,55,0.3,426.58789,0,36.6,197.3
2002-03-07,Alto Tietê,55,0.5,211.83186,19.7,126.5,171.6
2002-03-07,Guarapiranga,61.1,0,109.83354,2,11.8,150.5
2002-03-07,Cotia,80.4,0.2,11.29317,0,74.5,151.8
2002-03-07,Rio Grande,98,0,110.85163,0,30.8,189.3
2002-03-07,Rio Claro,65.4,0.4,8.93456,1.5,88,243.9
2002-03-06,Cantareira,54.7,0.1,424.55752,1.3,36.6,197.3
2002-03-06,Alto Tietê,54.5,0.1,210.25036,0.6,106.8,171.6
2002-03-06,Guarapiranga,61.1,0,109.83354,0,9.8,150.5
2002-03-06,Cotia,80.2,0.8,11.269590000000001,0,74.5,151.8
2002-03-06,Rio Grande,98,-0.3,110.85163,0,30.8,189.3
2002-03-06,Rio Claro,65,0.2,8.87704,0,86.5,243.9
2002-03-05,Cantareira,54.6,0.3,423.35286,0,35.3,197.3
2002-03-05,Alto Tietê,54.4,0.2,209.72677,0.4,106.2,171.6
2002-03-05,Guarapiranga,61.1,0.3,109.83354,0,9.8,150.5
2002-03-05,Cotia,79.4,1.4,11.15197,36.1,74.5,151.8
2002-03-05,Rio Grande,98.3,-0.2,111.23083,6.1,30.8,189.3
2002-03-05,Rio Claro,64.8,0.2,8.86271,0,86.5,243.9
2002-03-04,Cantareira,54.3,0.6,421.04027,7,35.3,197.3
2002-03-04,Alto Tietê,54.2,0.2,208.95454,0.3,105.8,171.6
2002-03-04,Guarapiranga,60.8,0.2,109.30456,0,9.8,150.5
2002-03-04,Cotia,78,0.1,10.96476,1.7,38.4,151.8
2002-03-04,Rio Grande,98.5,0,111.42073,6,24.7,189.3
2002-03-04,Rio Claro,64.6,0.2,8.83408,0,86.5,243.9
2002-03-03,Cantareira,53.7,0.3,416.73658,2.4,28.3,197.3
2002-03-03,Alto Tietê,54,0.2,208.26299,83.1,105.5,171.6
2002-03-03,Guarapiranga,60.6,0.6,109.04051,3.4,9.8,150.5
2002-03-03,Cotia,77.9,0.7,10.94145,1.6,36.7,151.8
2002-03-03,Rio Grande,98.5,-0.1,111.42073,0,18.7,189.3
2002-03-03,Rio Claro,64.4,3.3,8.80553,21,86.5,243.9
2002-03-02,Cantareira,53.4,0.5,414.63319,17.4,25.9,197.3
2002-03-02,Alto Tietê,53.8,0.4,207.53306,15.9,22.4,171.6
2002-03-02,Guarapiranga,60,0.4,107.98724,0,6.4,150.5
2002-03-02,Cotia,77.2,0.5,10.84838,0,35.1,151.8
2002-03-02,Rio Grande,98.6,-0.2,111.61083000000001,0,18.7,189.3
2002-03-02,Rio Claro,61.1,1.9,8.34414,31.7,65.5,243.9
2002-03-01,Cantareira,52.9,0.6,410.18949,8.6,8.6,197.3
2002-03-01,Alto Tietê,53.4,0.3,205.74934,6.5,6.5,171.6
2002-03-01,Guarapiranga,59.6,0.3,107.20038,6.4,6.4,150.5
2002-03-01,Cotia,76.7,2,10.77879,35.1,35.1,151.8
2002-03-01,Rio Grande,98.8,1,111.80112,18.7,18.7,189.3
2002-03-01,Rio Claro,59.2,0.9,8.08672,33.8,33.8,243.9
2002-02-28,Cantareira,52.3,0.5,405.47441,13.5,209.4,214.2
2002-02-28,Alto Tietê,53.1,0,204.70729,2.3,236.8,210
2002-02-28,Guarapiranga,59.3,0,106.67727,0.6,206.2,196.8
2002-02-28,Cotia,74.7,0.1,10.50215,3.6,176.6,192
2002-02-28,Rio Grande,97.8,-0.2,110.66233,0.3,163.6,210
2002-02-28,Rio Claro,58.3,0.2,7.96685,2,310.1,252.3
2002-02-27,Cantareira,51.8,0.4,402.0409,0,195.9,214.2
2002-02-27,Alto Tietê,53.1,0.2,204.50436,0,234.6,210
2002-02-27,Guarapiranga,59.3,0.1,106.67727,0,205.6,196.8
2002-02-27,Cotia,74.6,0.2,10.47922,0,173,192
2002-02-27,Rio Grande,98,-0.1,110.85163,0,163.3,210
2002-02-27,Rio Claro,58.1,0.1,7.94039,0.3,308.1,252.3
2002-02-26,Cantareira,51.4,0.5,398.60313,0,195.9,214.2
2002-02-26,Alto Tietê,52.9,0.2,204.05742,0,234.6,210
2002-02-26,Guarapiranga,59.2,0.2,106.41615,0,205.6,196.8
2002-02-26,Cotia,74.4,0.2,10.45632,0,173,192
2002-02-26,Rio Grande,98.1,-0.2,111.04113,0,163.3,210
2002-02-26,Rio Claro,58,0.2,7.92719,0,307.8,252.3
2002-02-25,Cantareira,50.9,0.7,394.7158,0,195.9,214.2
2002-02-25,Alto Tietê,52.7,0.5,202.97473,4.3,234.6,210
2002-02-25,Guarapiranga,59,0.4,106.15533,1.2,205.6,196.8
2002-02-25,Cotia,74.2,0.3,10.43343,0.9,173,192
2002-02-25,Rio Grande,98.3,0.2,111.23083,6.4,163.3,210
2002-02-25,Rio Claro,57.8,0.3,7.90083,9.4,307.8,252.3
2002-02-24,Cantareira,50.2,0.9,389.77019,5.2,195.9,214.2
2002-02-24,Alto Tietê,52.2,0.6,201.27376,15.9,230.2,210
2002-02-24,Guarapiranga,58.6,0.6,105.37464,10.4,204.4,196.8
2002-02-24,Cotia,73.9,0.8,10.38771,8.7,172.1,192
2002-02-24,Rio Grande,98.1,0.6,111.04113,17.7,156.9,210
2002-02-24,Rio Claro,57.5,0.6,7.86141,14.2,298.4,252.3
2002-02-23,Cantareira,49.3,0.7,382.51914,23.7,190.7,214.2
2002-02-23,Alto Tietê,51.6,0.2,199.0868,6.8,214.4,210
2002-02-23,Guarapiranga,58,0.4,104.33782,4.6,194,196.8
2002-02-23,Cotia,73.1,1.1,10.27376,2.5,163.4,192
2002-02-23,Rio Grande,97.5,0,110.28432,5.8,139.2,210
2002-02-23,Rio Claro,56.9,0.4,7.77,8.7,284.2,252.3
2002-02-22,Cantareira,48.6,0.6,376.73489,18.8,167,214.2
2002-02-22,Alto Tietê,51.4,0.1,198.16272,12.2,207.6,210
2002-02-22,Guarapiranga,57.6,0.9,103.56329,31.2,189.4,196.8
2002-02-22,Cotia,72,1.1,10.11506,34.3,160.9,192
2002-02-22,Rio Grande,97.5,0.4,110.28432,17,133.4,210
2002-02-22,Rio Claro,56.5,0.3,7.71811,5.6,275.5,252.3
2002-02-21,Cantareira,48,0.3,372.43023,7.9,148.3,214.2
2002-02-21,Alto Tietê,51.3,0.1,197.77026,5.2,195.3,210
2002-02-21,Guarapiranga,56.7,0.8,102.02215,2,158.2,196.8
2002-02-21,Cotia,70.9,0.2,9.95731,3.2,126.6,192
2002-02-21,Rio Grande,97.1,-0.2,109.90711,2.6,116.4,210
2002-02-21,Rio Claro,56.2,0.2,7.67937,2,269.9,252.3
2002-02-20,Cantareira,47.7,0.1,370.15474,0,140.4,214.2
2002-02-20,Alto Tietê,51.2,-0.1,197.37529,0,190.2,210
2002-02-20,Guarapiranga,55.9,0.7,100.49157,0,156.2,196.8
2002-02-20,Cotia,70.7,0,9.93486,0,123.4,192
2002-02-20,Rio Grande,97.3,-0.3,110.09562,0.1,113.8,210
2002-02-20,Rio Claro,56,0.1,7.65362,0.1,267.9,252.3
2002-02-19,Cantareira,47.6,0.2,369.04882,0,140.4,214.2
2002-02-19,Alto Tietê,51.3,0.2,197.76607,1.5,190.2,210
2002-02-19,Guarapiranga,55.2,0.6,99.22414,0,156.2,196.8
2002-02-19,Cotia,70.7,0,9.93486,0,123.4,192
2002-02-19,Rio Grande,97.6,0,110.47323,0,113.7,210
2002-02-19,Rio Claro,55.9,0.7,7.64077,1.3,267.8,252.3
2002-02-18,Cantareira,47.4,0.3,367.82794,0.9,140.4,214.2
2002-02-18,Alto Tietê,51.1,0.2,197.09038,4,188.7,210
2002-02-18,Guarapiranga,54.6,0.4,98.21548,0.6,156.2,196.8
2002-02-18,Cotia,70.7,0.5,9.93486,8.2,123.4,192
2002-02-18,Rio Grande,97.6,0,110.47323,2.9,113.7,210
2002-02-18,Rio Claro,55.2,0.3,7.53854,5.3,266.5,252.3
2002-02-17,Cantareira,47.1,0.4,365.55247,10.6,139.6,214.2
2002-02-17,Alto Tietê,50.9,0,196.23161,0.4,184.7,210
2002-02-17,Guarapiranga,54.2,0.3,97.46206,0.4,155.6,196.8
2002-02-17,Cotia,70.2,0.6,9.86761,0.3,115.2,192
2002-02-17,Rio Grande,97.6,0,110.47323,3.7,110.8,210
2002-02-17,Rio Claro,54.9,0.3,7.50046,3.1,261.2,252.3
2002-02-16,Cantareira,46.7,0.4,362.20923,8.8,129,214.2
2002-02-16,Alto Tietê,50.9,0.3,196.05123,4.1,184.3,210
2002-02-16,Guarapiranga,53.9,0.3,96.96125,8.8,155.2,196.8
2002-02-16,Cotia,69.6,1.1,9.77822,22.6,114.9,192
2002-02-16,Rio Grande,97.6,-0.4,110.47323,2.3,107.1,210
2002-02-16,Rio Claro,54.6,0.2,7.46253,0.4,258.1,252.3
2002-02-15,Cantareira,46.3,0.3,359.02396,1,120.2,214.2
2002-02-15,Alto Tietê,50.6,0.3,195.07501,0.4,180.2,210
2002-02-15,Guarapiranga,53.6,0.1,96.4616,5.8,146.4,196.8
2002-02-15,Cotia,68.5,0.2,9.62256,1.4,92.3,192
2002-02-15,Rio Grande,98,-0.1,110.85163,0.5,104.8,210
2002-02-15,Rio Claro,54.4,0.2,7.43732,5.7,257.7,252.3
2002-02-14,Cantareira,46,0.4,356.56255,2.5,119.1,214.2
2002-02-14,Alto Tietê,50.3,0.3,194.03377,13.9,179.8,210
2002-02-14,Guarapiranga,53.5,0.8,96.21222,8.4,140.6,196.8
2002-02-14,Cotia,68.3,0,9.6004,4.7,90.9,192
2002-02-14,Rio Grande,98.1,0,111.04113,9.8,104.3,210
2002-02-14,Rio Claro,54.2,0.1,7.41218,0,252,252.3
2002-02-13,Cantareira,45.6,0.4,354.01371,1.4,116.7,214.2
2002-02-13,Alto Tietê,50,0.5,192.67525,0.1,165.8,210
2002-02-13,Guarapiranga,52.7,0.9,94.72207,61.8,132.2,196.8
2002-02-13,Cotia,68.3,0,9.6004,0,86.2,192
2002-02-13,Rio Grande,98.1,-0.4,111.04113,0,94.5,210
2002-02-13,Rio Claro,54.1,0.2,7.38709,2.3,252,252.3
2002-02-12,Cantareira,45.2,0.8,350.41296,3.4,115.2,214.2
2002-02-12,Alto Tietê,49.5,0.8,190.92808,13.2,165.8,210
2002-02-12,Guarapiranga,51.8,0.2,93.24245,0,70.4,196.8
2002-02-12,Cotia,68.3,0.1,9.6004,0,86.2,192
2002-02-12,Rio Grande,98.5,-0.3,111.42073,0,94.5,210
2002-02-12,Rio Claro,53.9,0.3,7.36207,3.2,249.7,252.3
2002-02-11,Cantareira,44.4,0.8,344.27766,16.5,111.9,214.2
2002-02-11,Alto Tietê,48.7,0.8,187.79482,6.5,152.5,210
2002-02-11,Guarapiranga,51.6,0.7,92.75158,4.4,70.4,196.8
2002-02-11,Cotia,68.2,0.5,9.57826,0,86.2,192
2002-02-11,Rio Grande,98.8,-0.2,111.80112,4.9,94.5,210
2002-02-11,Rio Claro,53.6,0.6,7.32466,18.7,246.5,252.3
2002-02-10,Cantareira,43.6,1,337.98472,15.6,95.4,214.2
2002-02-10,Alto Tietê,47.9,1.5,184.60678,3.2,146,210
2002-02-10,Guarapiranga,50.9,1.1,91.52953,11.4,66,196.8
2002-02-10,Cotia,67.7,1,9.51197,13.5,86.2,192
2002-02-10,Rio Grande,99,0.4,111.99162,4.8,89.6,210
2002-02-10,Rio Claro,53,0.3,7.25026,3.4,227.8,252.3
2002-02-09,Cantareira,42.6,0.6,330.75024,33.1,79.8,214.2
2002-02-09,Alto Tietê,46.4,1.5,178.90237,57.1,142.8,210
2002-02-09,Guarapiranga,49.8,1.5,89.58944,29,54.6,196.8
2002-02-09,Cotia,66.7,0.6,9.37992,16.7,72.7,192
2002-02-09,Rio Grande,98.6,0.3,111.61083000000001,40.1,84.8,210
2002-02-09,Rio Claro,52.7,3.9,7.20096,76.9,224.4,252.3
2002-02-08,Cantareira,42,0.6,325.68867,12.1,46.7,214.2
2002-02-08,Alto Tietê,44.9,0.3,173.25056,47.1,85.6,210
2002-02-08,Guarapiranga,48.3,0,86.95233,18.6,25.6,196.8
2002-02-08,Cotia,66.1,0.4,9.29229,10.8,56,192
2002-02-08,Rio Grande,98.3,0.3,111.23083,14.8,44.7,210
2002-02-08,Rio Claro,48.8,0.4,6.67498,4.2,147.5,252.3
2002-02-07,Cantareira,41.4,0.4,321.48015,27.3,34.6,214.2
2002-02-07,Alto Tietê,44.6,0.3,171.85105,9.7,38.6,210
2002-02-07,Guarapiranga,48.3,0,86.95233,0.2,7,196.8
2002-02-07,Cotia,65.7,-0.3,9.22677,2,45.2,192
2002-02-07,Rio Grande,98,-0.1,110.85163,3.3,29.9,210
2002-02-07,Rio Claro,48.4,0,6.61707,4.9,143.3,252.3
2002-02-06,Cantareira,41,0,318.25469,0,7.4,214.2
2002-02-06,Alto Tietê,44.3,0.2,170.78512,0.1,28.9,210
2002-02-06,Guarapiranga,48.3,-0.2,86.95233,0,6.8,196.8
2002-02-06,Cotia,66,-0.1,9.27043,0,43.2,192
2002-02-06,Rio Grande,98.1,-0.7,111.04113,0,26.6,210
2002-02-06,Rio Claro,48.4,0.2,6.61707,0.3,138.4,252.3
2002-02-05,Cantareira,41,0,318.45076,0,7.4,214.2
2002-02-05,Alto Tietê,44.1,0.3,170.18452,0.1,28.8,210
2002-02-05,Guarapiranga,48.5,0,87.19061,0,6.8,196.8
2002-02-05,Cotia,66.1,0,9.29229,0,43.2,192
2002-02-05,Rio Grande,98.8,0.5,111.80112,0.2,26.6,210
2002-02-05,Rio Claro,48.2,0.2,6.594,0.3,138.1,252.3
2002-02-04,Cantareira,41,0.3,317.75573,0,7.4,214.2
2002-02-04,Alto Tietê,43.8,0.7,168.85295,0.9,28.7,210
2002-02-04,Guarapiranga,48.5,0.2,87.19061,1.6,6.8,196.8
2002-02-04,Cotia,66.1,0.6,9.29229,1.2,43.2,192
2002-02-04,Rio Grande,98.3,0.5,111.23083,26.4,26.4,210
2002-02-04,Rio Claro,48,0.6,6.55952,2.2,137.8,252.3
2002-02-03,Cantareira,40.7,0.4,315.45815,4.1,7.4,214.2
2002-02-03,Alto Tietê,43.1,0.5,166.21884,6.5,27.9,210
2002-02-03,Guarapiranga,48.3,0.1,86.95233,5.2,5.2,196.8
2002-02-03,Cotia,65.5,1.2,9.20497,25.8,42,192
2002-02-03,Rio Grande,97.8,1.2,110.66233,0,0,210
2002-02-03,Rio Claro,47.4,5.2,6.47959,66.7,135.6,252.3
2002-02-02,Cantareira,40.3,0.3,312.86101,3.3,3.3,214.2
2002-02-02,Alto Tietê,42.6,0.8,164.06252,13.6,21.3,210
2002-02-02,Guarapiranga,48.2,0,86.714340000000007,0,0,196.8
2002-02-02,Cotia,64.3,0.3,9.03132,5.3,16.2,192
2002-02-02,Rio Grande,96.6,0,109.34277,0,0,210
2002-02-02,Rio Claro,42.2,0.1,5.77133,17.5,68.9,252.3
2002-02-01,Cantareira,40,0.2,310.56579,0,0,214.2
2002-02-01,Alto Tietê,41.8,0.3,161.09663,7.7,7.7,210
2002-02-01,Guarapiranga,48.2,0,86.714340000000007,0,0,196.8
2002-02-01,Cotia,64,0.3,8.98811,10.9,10.9,192
2002-02-01,Rio Grande,96.6,0,109.34277,0,0,210
2002-02-01,Rio Claro,42.1,0.8,5.7505,51.4,51.4,252.3
2002-01-31,Cantareira,39.8,0.3,308.57789,1,273.9,254.8
2002-01-31,Alto Tietê,41.5,0.4,160.01614,15,398.7,238.1
2002-01-31,Guarapiranga,48.2,0,86.714340000000007,0,294.6,225.2
2002-01-31,Cotia,63.7,0,8.94498,0.3,174,217.8
2002-01-31,Rio Grande,96.6,-0.2,109.34277,0,286.9,234.4
2002-01-31,Rio Claro,41.3,0.1,5.64714,0.1,534.9,287.8
2002-01-30,Cantareira,39.5,0.3,306.44079,0,272.9,254.8
2002-01-30,Alto Tietê,41.1,0.9,158.26522,0,383.7,238.1
2002-01-30,Guarapiranga,48.2,-0.3,86.714340000000007,0,294.6,225.2
2002-01-30,Cotia,63.7,0,8.94498,0,173.7,217.8
2002-01-30,Rio Grande,96.8,0.2,109.53069,0,286.9,234.4
